ts_s,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps
92.509,-0.072,0.0105,0.9963,-2.2595,0.0382,0.9924
92.529,-0.0708,0.0095,1.0024,-2.4046,0.084,1.0611
92.549,-0.0725,0.0093,0.9966,-2.3664,0.1756,1.0229
92.569,-0.0676,0.0134,0.9958,-2.3664,0.1145,0.9771
92.589,-0.0706,0.0088,0.9958,-2.3511,0.1145,1.0
92.609,-0.0691,0.0098,0.9944,-2.3435,0.1527,1.0458
92.63,-0.0676,0.0115,1.0015,-2.3969,0.1221,1.0
92.649,-0.0669,0.01,0.9966,-2.3588,0.1756,1.0229
92.669,-0.0696,0.0083,1.001,-2.3053,0.2061,1.0992
92.689,-0.0703,0.011,0.9968,-2.2595,0.1756,1.0458
92.709,-0.0693,0.012,1.0015,-2.3817,0.1527,1.0992
92.729,-0.0703,0.012,0.9961,-2.2595,0.1908,1.0305
92.749,-0.0747,0.0105,1.0024,-2.2824,0.1221,1.0076
92.769,-0.0706,0.0127,0.9888,-2.3511,0.1221,1.0611
92.789,-0.0732,0.0034,1.0012,-2.4198,0.1603,1.0687
92.809,-0.0728,0.01,0.9941,-2.3588,0.2061,1.0611
92.829,-0.075,0.0095,0.9966,-2.313,0.2061,1.0611
92.849,-0.073,0.0103,0.9951,-2.3588,0.1832,1.0687
92.869,-0.0681,0.009,0.9924,-2.4427,0.2519,1.0076
92.889,-0.072,0.0088,0.9939,-2.3893,0.0611,1.0534
92.909,-0.0701,0.0105,0.9968,-2.4351,0.0992,0.9924
92.929,-0.0737,0.0054,1.0,-2.3359,0.1069,0.9771
92.949,-0.0701,0.0122,0.9917,-2.3969,0.1679,1.0458
92.969,-0.0718,0.0105,0.998,-2.2519,0.145,1.0382
92.989,-0.0688,0.0105,0.9939,-2.374,0.1832,1.0076
93.009,-0.0737,0.0071,0.9958,-2.3511,0.1298,0.9847
93.029,-0.0708,0.0105,0.9905,-2.2595,0.0687,0.9542
93.049,-0.0767,0.0115,0.998,-2.2672,0.2443,1.0305
93.069,-0.072,0.0085,0.9958,-2.4351,0.1145,1.0382
93.089,-0.0728,0.0112,0.9973,-2.2901,0.1069,0.9771
93.109,-0.0732,0.0142,1.0,-2.2214,0.145,1.0458
93.129,-0.0728,0.009,0.9956,-2.3588,0.0687,1.0763
93.149,-0.0737,0.0098,0.989,-2.4046,0.0382,1.0076
93.169,-0.0671,0.0093,0.9978,-2.3206,0.0992,1.0229
93.189,-0.0703,0.0078,0.9941,-2.3664,0.1221,1.0534
93.209,-0.0728,0.0085,0.9939,-2.3359,0.229,1.0611
93.229,-0.0728,0.0093,0.9968,-2.4198,0.2595,0.9313
93.249,-0.0693,0.0112,1.0007,-2.3664,0.1374,0.9847
93.27,-0.0735,0.0098,0.9985,-2.3206,0.0992,1.0687
93.289,-0.0715,0.0115,0.9905,-2.374,0.1374,1.0229
93.309,-0.0759,0.0095,0.9978,-2.3435,0.1985,1.0534
93.329,-0.0723,0.0134,1.0002,-2.3435,0.1221,1.0
93.349,-0.0732,0.0122,0.9924,-2.2824,0.229,1.0382
93.369,-0.0728,0.0103,1.0017,-2.3817,0.084,1.0687
93.389,-0.0718,0.0122,0.9932,-2.2824,0.1679,0.9924
93.409,-0.0698,0.0098,0.9932,-2.458,0.0763,1.1221
93.429,-0.0698,0.0071,0.9949,-2.3053,0.1756,0.9466
93.449,-0.0693,0.0076,1.0042,-2.3817,0.2519,1.0687
93.469,-0.0688,0.0098,0.9978,-2.374,0.1298,1.0229
93.489,-0.0684,0.0095,0.9995,-2.3282,0.2519,1.0229
93.509,-0.0737,0.0076,0.9968,-2.374,0.1679,1.0382
93.529,-0.0698,0.0132,0.9946,-2.4046,0.0992,0.9389
93.549,-0.0715,0.0117,0.9963,-2.3435,0.2824,1.0
93.569,-0.071,0.0146,0.9939,-2.2443,0.1145,1.0076
93.589,-0.0671,0.0081,0.998,-2.374,0.1298,1.0611
93.609,-0.073,0.009,0.9954,-2.4809,0.1527,1.1069
93.629,-0.073,0.009,1.0005,-2.4122,0.2137,1.0229
93.649,-0.0681,0.0105,1.0,-2.2672,0.0687,1.0382
93.669,-0.0686,0.0103,0.9971,-2.3359,0.1679,1.084
93.689,-0.075,0.0105,0.9919,-2.3817,0.0611,1.0382
93.709,-0.0706,0.0076,1.0061,-2.2748,0.1756,0.9313
93.729,-0.0728,0.0037,0.9976,-2.4351,0.1221,0.9771
93.749,-0.0698,0.0071,1.0049,-2.3053,0.1756,1.1298
93.769,-0.0701,0.0107,1.0027,-2.3817,0.1374,1.0229
93.789,-0.0762,0.0068,0.9949,-2.3359,0.0992,1.0076
93.809,-0.075,0.0056,1.0049,-2.374,0.1298,1.0305
93.829,-0.0698,0.0122,0.9995,-2.4351,0.1985,1.0229
93.849,-0.0691,0.0098,0.9895,-2.3511,0.1145,1.0305
93.869,-0.0732,0.0081,0.9963,-2.2595,0.1908,1.0
93.889,-0.0698,0.0105,0.9954,-2.3282,0.0611,1.0305
93.91,-0.0713,0.0081,1.0032,-2.3282,0.1603,0.9084
93.929,-0.0737,0.0149,1.0027,-2.3359,0.0763,1.0763
93.949,-0.0696,0.0085,1.0032,-2.2672,0.0534,0.9924
93.969,-0.071,0.0088,0.9951,-2.3664,0.1069,0.9924
93.989,-0.0718,0.0112,1.0,-2.313,0.0534,1.0076
94.009,-0.0688,0.0132,1.0012,-2.4046,0.0458,1.0153
94.029,-0.0686,0.0083,1.0083,-2.3588,0.1374,1.1069
94.049,-0.0725,0.0083,0.9951,-2.4046,0.1603,1.0992
94.069,-0.0684,0.01,0.9963,-2.2901,0.145,1.0229
94.089,-0.0735,0.011,0.9966,-2.313,0.1221,0.9695
94.109,-0.0706,0.0098,1.0015,-2.4198,0.0611,0.9466
94.129,-0.0723,0.0129,0.9939,-2.3664,0.1069,1.0382
94.149,-0.0703,0.0059,1.0002,-2.3053,0.1985,1.0687
94.169,-0.0676,0.0081,0.9985,-2.4275,0.2061,1.0076
94.189,-0.0688,0.0098,1.0005,-2.4198,0.2061,1.0305
94.209,-0.071,0.0095,0.9949,-2.3588,0.1298,1.0229
94.229,-0.0688,0.0081,0.9961,-2.4275,0.2443,1.0229
94.249,-0.0723,0.0085,0.998,-2.229,0.2595,1.0611
94.269,-0.0667,0.0112,0.9995,-2.3359,0.1374,1.0382
94.289,-0.0706,0.0117,1.002,-2.3893,0.1527,0.9389
94.309,-0.0718,0.0117,0.9924,-2.3817,0.1679,1.1145
94.329,-0.075,0.0081,0.9978,-2.3588,0.0763,1.0382
94.349,-0.0703,0.009,0.9978,-2.4427,0.0458,1.084
94.369,-0.0728,0.0098,0.991,-2.4962,0.1679,1.0763
94.389,-0.0696,0.009,0.9917,-2.3282,0.1374,1.0305
94.409,-0.0701,0.0051,1.0,-2.3206,0.1756,1.0153
94.429,-0.0713,0.0085,1.0027,-2.2519,0.0687,1.0076
94.449,-0.0698,0.0095,0.9968,-2.2595,0.1069,1.1145
94.469,-0.0691,0.0076,1.0054,-2.3511,0.0992,0.9771
94.489,-0.0691,0.012,1.0005,-2.2901,0.1374,1.0229
94.509,-0.0708,0.0095,0.9939,-2.2977,0.1985,1.0763
94.529,-0.0686,0.0105,0.9895,-2.3969,0.1679,1.0
94.55,-0.074,0.011,0.9939,-2.3359,0.0916,1.084
94.569,-0.0735,0.0063,0.9932,-2.3206,0.0992,1.0458
94.589,-0.0713,0.011,1.0007,-2.4351,0.2901,1.0534
94.609,-0.0713,0.0156,0.9951,-2.3511,0.1069,1.0687
94.629,-0.0713,0.0112,0.9954,-2.3053,0.1298,1.0687
94.649,-0.071,0.0088,0.9922,-2.2901,0.1603,0.9771
94.669,-0.0735,0.0154,0.9968,-2.3588,0.1221,1.0305
94.689,-0.0688,0.0068,0.9944,-2.4351,0.0916,1.0534
94.709,-0.0715,0.0088,0.9968,-2.2977,0.1069,1.0
94.729,-0.0728,0.0085,1.0039,-2.2748,0.084,1.084
94.749,-0.0715,0.0105,0.991,-2.2748,0.2137,1.0076
94.769,-0.0754,0.0083,1.0046,-2.3359,0.1603,0.9618
94.789,-0.0703,0.0071,1.0,-2.4046,0.2061,1.0458
94.809,-0.0696,0.0093,1.0012,-2.3511,0.1603,0.9389
94.829,-0.0693,0.0115,0.9993,-2.4198,0.229,0.9847
94.849,-0.0703,0.0088,0.9902,-2.3511,0.0992,1.0611
94.869,-0.0725,0.0117,0.9946,-2.2901,0.1221,0.9237
94.889,-0.074,0.0093,0.9897,-2.374,0.1374,1.0382
94.909,-0.0701,0.0105,1.0022,-2.374,0.145,1.0305
94.929,-0.071,0.0098,0.9995,-2.4198,0.1603,0.9542
94.949,-0.0708,0.0115,0.9973,-2.2824,0.084,1.0305
94.969,-0.0701,0.0103,0.9963,-2.3817,0.1145,1.0076
94.989,-0.0691,0.0056,0.9966,-2.3969,0.1985,0.9924
95.009,-0.0725,0.0107,0.9988,-2.3435,0.084,1.0229
95.029,-0.072,0.0117,1.0022,-2.3435,0.1527,1.0763
95.049,-0.0732,0.0088,0.9963,-2.3359,0.2366,1.0153
95.069,-0.0688,0.0137,1.001,-2.374,0.229,0.9618
95.089,-0.072,0.0112,0.9895,-2.4275,0.1679,1.0382
95.109,-0.0708,0.0127,1.0042,-2.3282,0.1603,0.9771
95.129,-0.0693,0.0076,1.0012,-2.2977,0.2137,1.0763
95.149,-0.0708,0.0081,0.9976,-2.2748,0.145,1.0763
95.169,-0.0737,0.01,0.9961,-2.3206,0.1756,1.0534
95.19,-0.0681,0.0076,0.9993,-2.3893,0.2137,0.9542
95.209,-0.0715,0.0112,0.9912,-2.3817,0.1756,1.0687
95.229,-0.0691,0.0164,0.9954,-2.4275,0.0687,1.0534
95.249,-0.0737,0.0098,0.9961,-2.3053,0.1603,1.0076
95.269,-0.0701,0.0144,0.9963,-2.374,0.1221,1.0611
95.289,-0.074,0.0122,0.9951,-2.3588,0.145,1.084
95.309,-0.0713,0.0122,1.0007,-2.2977,0.145,1.0229
95.329,-0.071,0.0142,0.9973,-2.2672,0.145,1.0534
95.349,-0.0732,0.0085,0.9941,-2.3359,0.1221,1.0382
95.369,-0.0713,0.0059,0.9897,-2.2977,0.1832,1.084
95.389,-0.0732,0.0093,0.9963,-2.3969,0.0687,1.0916
95.409,-0.0728,0.0137,0.9971,-2.4427,0.1298,0.9618
95.429,-0.0754,0.0076,0.9932,-2.1908,0.0687,1.0611
95.449,-0.0725,0.0095,0.9941,-2.374,0.0687,1.0916
95.469,-0.0718,0.0122,1.0054,-2.3511,0.0992,1.0
95.489,-0.0725,0.011,0.9995,-2.3282,0.1145,0.9618
95.509,-0.0706,0.0132,0.9946,-2.2519,0.1908,1.0534
95.529,-0.0696,0.0105,0.9956,-2.3359,0.1603,1.0534
95.549,-0.0735,0.0085,0.9998,-2.2824,0.2443,1.0534
95.569,-0.0706,0.0112,0.9863,-2.229,0.1221,1.0534
95.589,-0.0698,0.0115,1.0017,-2.3969,0.1374,0.9313
95.609,-0.0737,0.0056,0.9954,-2.2672,0.1298,1.0916
95.629,-0.0688,0.0093,0.9939,-2.4275,0.1145,0.9771
95.649,-0.0718,0.0117,0.9968,-2.3969,0.2061,1.0076
95.669,-0.0715,0.0081,0.9939,-2.2824,0.229,0.9847
95.689,-0.0703,0.0103,0.9985,-2.3053,0.1603,1.0305
95.709,-0.0715,0.0115,1.0005,-2.3893,0.229,1.0611
95.729,-0.071,0.0076,0.9998,-2.3435,0.229,1.0305
95.749,-0.071,0.0137,0.9958,-2.3053,0.2137,1.0382
95.769,-0.073,0.0112,1.0,-2.229,0.0992,0.9924
95.789,-0.0715,0.0085,0.9998,-2.2977,0.1756,1.0229
95.809,-0.0718,0.0125,0.9998,-2.313,0.2137,0.9924
95.83,-0.0713,0.0088,0.991,-2.3053,0.1069,0.9771
95.849,-0.0718,0.0051,0.9966,-2.313,0.2214,1.0305
95.869,-0.0737,0.0132,0.9988,-2.2977,0.1298,1.0611
95.889,-0.0713,0.0081,0.9958,-2.3435,0.1069,0.9542
95.909,-0.0708,0.0061,0.9944,-2.458,0.0763,1.0229
95.929,-0.0713,0.0081,0.9932,-2.3511,0.2214,1.0229
95.949,-0.0718,0.0073,1.0024,-2.2672,0.1069,1.0611
95.969,-0.0708,0.0105,0.998,-2.3206,0.1069,1.0229
95.989,-0.0701,0.0095,0.9993,-2.3282,0.1527,1.0611
96.009,-0.0679,0.009,0.9915,-2.2519,0.1527,1.084
96.029,-0.0708,0.0063,0.9966,-2.374,0.1832,1.0382
96.049,-0.0696,0.0066,1.0002,-2.3359,0.2137,1.0534
96.069,-0.0715,0.0083,1.0012,-2.3053,0.1221,0.9924
96.089,-0.0715,0.0076,0.9976,-2.3282,0.2137,1.0916
96.109,-0.0735,0.0125,1.0012,-2.374,0.1221,1.0305
96.129,-0.073,0.0115,0.9937,-2.4656,0.1603,1.0305
96.149,-0.0752,0.0088,0.9998,-2.4427,0.084,0.9771
96.169,-0.0718,0.0095,0.9875,-2.2443,0.0992,1.0611
96.189,-0.0703,0.0093,0.9941,-2.4809,0.1221,1.0305
96.209,-0.0718,0.0059,0.9963,-2.2748,0.1298,1.0
96.229,-0.0715,0.0112,1.0002,-2.3817,0.2061,1.0611
96.249,-0.0713,0.0127,1.0034,-2.3969,0.1527,0.9924
96.269,-0.0706,0.0098,0.99,-2.2824,0.0992,1.0611
96.289,-0.0718,0.0117,1.0051,-2.3588,0.1527,0.9237
96.309,-0.0688,0.0066,0.9949,-2.3359,0.084,1.0382
96.329,-0.072,0.0093,0.9951,-2.3053,0.2137,1.1069
96.349,-0.0737,0.0151,0.999,-2.2977,0.2214,1.0229
96.369,-0.0718,0.0132,0.9895,-2.3359,0.2977,1.0382
96.389,-0.0681,0.0066,1.0007,-2.4198,0.1527,1.0229
96.409,-0.0732,0.0159,1.0012,-2.2901,0.0153,1.0763
96.429,-0.0715,0.0103,0.9993,-2.3588,0.2061,0.9084
96.449,-0.0701,0.0066,1.0024,-2.4046,0.2595,0.9542
96.47,-0.0664,0.0139,1.0022,-2.3282,0.145,1.1908
96.489,-0.0703,0.0078,0.9939,-2.3053,0.1756,1.0534
96.509,-0.0747,0.0085,1.0061,-2.374,0.2214,1.0
96.529,-0.0728,0.0125,0.9993,-2.4427,0.1298,1.0687
96.549,-0.0715,0.0095,0.9944,-2.2824,0.2137,1.0076
96.569,-0.0684,0.011,0.9951,-2.3817,0.2366,0.916
96.589,-0.0715,0.0095,0.9919,-2.3511,0.1679,0.9771
96.609,-0.0684,0.0105,0.9998,-2.3664,0.2366,0.9542
96.629,-0.0715,0.0076,0.9963,-2.3053,0.1908,1.0916
96.649,-0.0728,0.0088,0.9973,-2.2977,0.1221,0.9542
96.669,-0.0713,0.0146,1.0012,-2.3282,0.2137,0.9237
96.689,-0.0718,0.0098,0.9993,-2.3435,0.2519,1.0992
96.709,-0.0737,0.0107,1.0005,-2.2977,0.1985,1.0153
96.729,-0.0706,0.0105,1.0063,-2.3053,0.1374,1.1145
96.749,-0.0728,0.0095,1.0032,-2.3664,0.1145,0.9313
96.769,-0.0688,0.0117,0.9995,-2.4198,0.1298,0.9466
96.789,-0.0679,0.0088,0.9929,-2.3359,0.1603,1.0382
96.809,-0.0693,0.0093,1.001,-2.3282,0.1221,1.0534
96.829,-0.0681,0.0098,0.9919,-2.4351,0.1756,1.0992
96.849,-0.0742,0.0122,0.9961,-2.3435,0.2366,1.0229
96.869,-0.0698,0.0088,0.9922,-2.3359,0.1679,1.0687
96.889,-0.0764,0.0083,0.9968,-2.313,0.1679,1.0687
96.909,-0.0708,0.0061,0.9963,-2.4275,0.1374,1.0611
96.929,-0.0732,0.0115,1.0007,-2.3359,0.1374,1.0687
96.949,-0.0723,0.011,0.9929,-2.313,0.2214,1.084
96.969,-0.0686,0.0125,0.9985,-2.3511,0.1527,1.0382
96.989,-0.0701,0.0095,0.9993,-2.2672,0.1832,1.0229
97.009,-0.0684,0.01,1.0032,-2.3893,0.1908,1.0611
97.029,-0.072,0.0112,0.9973,-2.3282,0.0076,0.9847
97.049,-0.071,0.0083,0.9929,-2.4122,0.1679,1.0458
97.069,-0.0715,0.0117,0.9998,-2.313,0.0763,1.0611
97.089,-0.0649,0.0105,0.9983,-2.4504,0.1908,1.0763
97.11,-0.0657,0.0066,0.9978,-2.3893,0.229,1.0
97.129,-0.0725,0.0103,1.0056,-2.3664,0.1221,1.084
97.149,-0.0706,0.0107,0.999,-2.3511,0.1298,1.0
97.169,-0.0706,0.0071,0.9941,-2.3435,0.1756,1.0382
97.189,-0.0703,0.0098,0.9949,-2.2901,0.1679,1.0153
97.209,-0.0742,0.0146,0.9983,-2.313,0.1221,1.0153
97.229,-0.0701,0.01,0.9907,-2.3817,0.1985,1.0076
97.249,-0.0735,0.0098,0.9973,-2.4275,0.1069,1.0076
97.269,-0.0706,0.009,1.0034,-2.2672,0.1069,1.0305
97.289,-0.0732,0.0095,1.0015,-2.313,0.1527,1.0687
97.309,-0.0747,0.0112,1.0012,-2.1603,0.2137,1.1221
97.329,-0.0688,0.0093,1.0002,-2.2824,0.0916,1.0382
97.349,-0.0706,0.0105,0.9988,-2.4885,0.1298,1.084
97.369,-0.0737,0.0142,1.0012,-2.374,0.1145,1.0916
97.389,-0.0671,0.0078,0.9978,-2.3053,0.145,1.1221
97.409,-0.0691,0.0066,1.0027,-2.4275,0.1756,1.0229
97.429,-0.0688,0.0107,1.0,-2.4198,0.0534,1.0687
97.449,-0.0713,0.0103,0.9968,-2.3664,0.084,1.0916
97.469,-0.073,0.0132,1.0002,-2.3664,0.145,1.0458
97.489,-0.0764,0.011,0.9961,-2.3282,0.1679,1.0458
97.509,-0.0708,0.01,0.998,-2.4351,0.1298,0.9924
97.529,-0.072,0.009,0.999,-2.4046,0.1298,1.0382
97.549,-0.0691,0.0107,0.9983,-2.3282,0.1756,0.9847
97.569,-0.0708,0.0125,0.9888,-2.3817,0.145,0.9924
97.589,-0.0713,0.0083,0.9941,-2.3511,0.1679,1.0229
97.609,-0.0732,0.0098,0.9995,-2.3511,0.1603,1.0611
97.629,-0.0703,0.0103,0.998,-2.4427,0.1756,1.0229
97.649,-0.0745,0.0056,0.9946,-2.3664,0.1527,1.0382
97.669,-0.0767,0.0117,0.9966,-2.3893,0.0,1.0611
97.689,-0.0686,0.0085,0.9983,-2.2977,0.1145,1.0305
97.709,-0.0686,0.0107,0.998,-2.4046,0.0763,1.084
97.729,-0.0701,0.0103,0.9958,-2.3893,0.1908,1.0153
97.75,-0.0713,0.0115,0.9963,-2.3893,0.1374,1.0
97.769,-0.0723,0.0122,1.0002,-2.3588,0.1679,1.084
97.789,-0.0696,0.0125,0.9934,-2.3588,0.1298,1.1221
97.809,-0.0735,0.0088,0.9937,-2.229,0.2366,1.084
97.829,-0.0696,0.0093,0.9966,-2.4198,0.2443,1.0992
97.849,-0.0723,0.0103,1.0024,-2.2672,0.1145,0.9618
97.869,-0.0701,0.0107,0.9929,-2.313,0.0305,1.0305
97.889,-0.0691,0.0095,0.9956,-2.2824,0.1985,1.0153
97.909,-0.0732,0.0112,0.9971,-2.374,0.1679,0.9924
97.929,-0.0732,0.0112,1.0,-2.2824,0.1374,0.9771
97.949,-0.0686,0.0076,1.0015,-2.3282,0.2214,1.0
97.969,-0.0725,0.0127,0.9939,-2.313,0.2061,1.0687
97.989,-0.0684,0.009,0.9922,-2.3588,0.0611,1.0382
98.009,-0.0691,0.0134,1.0,-2.3969,0.2595,1.0
98.029,-0.0715,0.0107,0.9971,-2.3511,0.1298,1.0992
98.049,-0.0708,0.0122,1.0007,-2.3817,0.1527,1.0534
98.069,-0.0715,0.0107,0.9976,-2.3053,0.1985,1.0229
98.089,-0.0706,0.009,0.999,-2.3359,0.1527,1.0534
98.109,-0.0708,0.0132,0.9958,-2.3053,0.1374,1.0687
98.129,-0.0713,0.0085,0.9985,-2.2824,0.2748,1.0611
98.149,-0.0715,0.0088,1.0024,-2.2443,0.1985,1.0687
98.169,-0.0715,0.0103,0.998,-2.3511,0.0534,1.0458
98.189,-0.0754,0.0107,0.9976,-2.3359,0.1985,1.0305
98.209,-0.0686,0.0073,1.0,-2.3817,0.229,1.0229
98.229,-0.0703,0.0132,1.0032,-2.3969,0.2443,1.0076
98.249,-0.0718,0.0073,1.0029,-2.3664,0.2214,0.9924
98.269,-0.0693,0.0122,0.9971,-2.3664,0.1145,1.0534
98.289,-0.0703,0.0093,0.9958,-2.313,0.1221,1.0382
98.309,-0.072,0.0095,1.0002,-2.3588,0.2214,1.0611
98.329,-0.072,0.0122,1.0002,-2.3511,0.0992,1.0534
98.349,-0.0667,0.0088,0.9893,-2.374,0.1298,1.0229
98.369,-0.0686,0.0112,0.9995,-2.3359,0.2214,1.0534
98.39,-0.0708,0.0127,0.9958,-2.1679,0.0763,1.0611
98.409,-0.0703,0.01,0.9937,-2.2824,0.1298,0.9542
98.429,-0.0703,0.01,0.998,-2.2977,0.1603,1.0229
98.449,-0.0674,0.0063,0.9958,-2.3359,0.2824,1.0763
98.469,-0.0693,0.0085,0.9929,-2.4046,0.1221,0.9847
98.489,-0.073,0.0059,0.9976,-2.229,0.1756,1.0305
98.509,-0.0742,0.0115,0.9998,-2.2366,0.1374,1.0382
98.529,-0.0708,0.0076,0.9927,-2.313,0.1603,1.0382
98.549,-0.071,0.0083,1.0015,-2.3359,0.2137,1.084
98.569,-0.0684,0.0095,0.9905,-2.3435,0.1832,1.1145
98.589,-0.0693,0.009,0.9949,-2.4198,0.2061,1.0382
98.609,-0.0754,0.0117,0.9919,-2.3359,0.2443,1.0305
98.629,-0.0732,0.0093,0.9971,-2.2672,0.1069,1.0382
98.649,-0.0684,0.0134,0.9973,-2.2824,0.1298,0.916
98.669,-0.073,0.0093,1.001,-2.374,0.0,1.0229
98.689,-0.0708,0.0061,0.9885,-2.3588,0.1756,1.0
98.709,-0.074,0.009,0.9951,-2.458,0.1527,1.0
98.729,-0.0718,0.0103,0.9956,-2.2672,0.1221,0.9771
98.749,-0.0706,0.0103,0.999,-2.3053,0.1374,1.0229
98.769,-0.0667,0.0098,0.991,-2.2748,0.0611,1.0305
98.789,-0.0703,0.0117,0.9976,-2.3664,0.1221,1.0076
98.809,-0.0701,0.0125,0.9922,-2.3282,0.1145,1.0076
98.829,-0.0745,0.0107,0.9956,-2.3817,0.1221,1.0305
98.849,-0.0708,0.0093,0.9934,-2.2672,0.1908,0.9847
98.869,-0.0745,0.0107,0.9973,-2.2977,0.2595,1.0534
98.889,-0.0686,0.012,0.9932,-2.2901,0.1756,1.0305
98.909,-0.0691,0.0088,0.9963,-2.3435,0.145,0.9847
98.929,-0.074,0.0078,1.0015,-2.3588,0.0229,1.0534
98.949,-0.072,0.0127,1.0015,-2.3435,0.145,1.1221
98.969,-0.0703,0.0061,0.99,-2.2672,0.1679,1.0305
98.989,-0.0686,0.01,1.0061,-2.313,0.1908,1.0305
99.009,-0.0728,0.0073,0.9951,-2.3359,0.1298,1.0229
99.03,-0.0654,0.0076,0.9963,-2.3969,0.229,1.0534
99.049,-0.0708,0.0117,1.002,-2.3206,0.084,1.0153
99.069,-0.0696,0.01,1.0015,-2.3817,0.2366,1.1145
99.089,-0.073,0.0107,1.0,-2.2672,0.0229,1.0763
99.109,-0.0708,0.0132,0.9966,-2.374,0.1069,1.0458
99.129,-0.0693,0.0068,1.0005,-2.3893,0.1527,0.9847
99.149,-0.0698,0.009,1.0027,-2.3511,0.2443,0.9924
99.169,-0.0684,0.0137,0.999,-2.3282,0.0534,0.9313
99.189,-0.0713,0.0071,0.9993,-2.3435,0.1985,1.0992
99.209,-0.0728,0.01,0.9988,-2.3893,0.2137,1.0229
99.229,-0.0747,0.0088,0.9944,-2.2595,0.1221,1.0916
99.249,-0.0718,0.011,0.9971,-2.3511,0.2977,1.0458
99.269,-0.073,0.011,1.001,-2.3511,0.0992,1.0229
99.289,-0.072,0.0103,1.0029,-2.313,0.229,0.9618
99.309,-0.0688,0.0117,0.9944,-2.374,0.1298,1.084
99.329,-0.0742,0.011,0.9973,-2.3969,0.2672,0.9542
99.349,-0.0708,0.01,0.9907,-2.4122,0.2366,1.0382
99.369,-0.0693,0.0137,0.9941,-2.3511,0.1145,1.0534
99.389,-0.0686,0.0051,0.9985,-2.374,0.1756,1.0763
99.409,-0.0735,0.0098,0.9937,-2.3053,0.1908,1.084
99.429,-0.072,0.0088,0.9985,-2.2824,0.2443,1.0382
99.449,-0.0735,0.0068,0.9958,-2.4046,0.1069,0.9771
99.469,-0.0715,0.011,0.9934,-2.1679,0.1603,1.0076
99.489,-0.0679,0.012,0.9922,-2.3053,0.0611,1.0382
99.509,-0.0671,0.0127,0.9958,-2.4427,0.2443,1.0076
99.529,-0.0708,0.01,0.9968,-2.313,0.1374,1.0229
99.549,-0.0728,0.011,1.0017,-2.3588,0.0611,1.0458
99.569,-0.0691,0.0078,1.001,-2.458,0.1908,1.0229
99.589,-0.0723,0.0093,0.9932,-2.3817,0.2061,1.0076
99.609,-0.0686,0.0093,0.9983,-2.3359,0.1145,1.0763
99.629,-0.0684,0.0076,0.9971,-2.4504,0.229,1.0534
99.649,-0.0688,0.009,1.0034,-2.2672,0.0992,1.0916
99.67,-0.072,0.0066,1.0005,-2.374,0.0382,0.9847
99.689,-0.072,0.0081,0.9956,-2.4275,0.0763,1.0382
99.709,-0.0718,0.0068,0.9973,-2.2901,0.1679,1.0763
99.729,-0.0688,0.012,0.9978,-2.2595,0.1603,0.9771
99.749,-0.0691,0.0103,0.9922,-2.3588,0.1145,0.9008
99.769,-0.071,0.0129,0.9968,-2.2748,0.1527,1.0153
99.789,-0.0688,0.0088,0.9954,-2.3053,0.1221,1.0305
99.809,-0.0718,0.0059,1.0042,-2.4351,0.1756,1.0229
99.829,-0.0701,0.0103,0.9924,-2.3817,0.0534,1.0076
99.849,-0.075,0.0083,0.999,-2.3511,0.1069,1.0687
99.869,-0.0713,0.0098,0.9985,-2.4122,0.1985,1.0305
99.889,-0.0735,0.0073,0.9956,-2.4427,0.0687,1.0458
99.909,-0.0696,0.0127,0.9978,-2.2977,0.1145,1.0229
99.929,-0.0684,0.0083,0.9998,-2.2824,0.2672,1.0763
99.949,-0.073,0.0093,0.9968,-2.3664,0.0992,1.0382
99.969,-0.0708,0.009,0.9958,-2.3664,0.1069,0.9695
99.989,-0.0718,0.0066,0.9998,-2.4198,0.0611,1.0
100.009,-0.0725,0.0105,1.001,-2.1832,0.2061,1.145
100.029,-0.0688,0.0127,1.0005,-2.4351,0.2214,1.0458
100.049,-0.0671,0.0088,0.9951,-2.3664,0.1985,0.9695
100.069,-0.0718,0.012,0.9944,-2.3282,0.084,1.0916
100.089,-0.0732,0.0098,0.9971,-2.3053,0.084,0.9847
100.109,-0.0701,0.0095,0.9922,-2.2748,0.1374,1.0229
100.129,-0.0693,0.0112,1.002,-2.3435,0.0916,1.0382
100.149,-0.0754,0.0105,0.9875,-2.3511,0.1985,1.0534
100.169,-0.074,0.0088,0.9958,-2.2901,0.313,1.0076
100.189,-0.0718,0.0103,1.0029,-2.3435,0.0916,1.084
100.209,-0.0684,0.0129,1.0051,-2.4885,0.1679,1.0687
100.229,-0.0725,0.0093,0.9971,-2.2748,0.1374,1.0
100.249,-0.0703,0.0125,1.0005,-2.2672,0.0458,1.0534
100.269,-0.0674,0.0105,0.9954,-2.3817,0.0916,1.0382
100.289,-0.0681,0.0081,1.0024,-2.4046,0.1221,1.0229
100.31,-0.0706,0.0081,0.9949,-2.4046,0.1069,1.0229
100.329,-0.0676,0.0132,0.9956,-2.374,0.145,1.0534
100.349,-0.0684,0.0105,0.9924,-2.2748,0.1756,1.0229
100.369,-0.072,0.009,0.9983,-2.2672,0.1527,1.0687
100.389,-0.072,0.0115,0.9922,-2.3053,0.2137,1.0687
