ts_s,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps
34.529,3.9026,3.1687,0.1775,459.9008,485.9695,471.5954
34.549,3.9836,3.2173,0.1116,484.771,491.5267,455.6031
34.569,3.8918,3.1753,0.2324,427.0,486.1603,445.5573
34.589,3.8142,3.0515,0.3218,394.3206,475.9466,453.7099
34.609,3.8584,2.9956,0.3088,418.7023,483.8703,486.0763
34.629,3.9548,3.0344,0.1667,463.4046,496.0382,7.1679
34.649,3.9893,3.1484,0.1074,480.9618,498.4122,499.0229
34.669,3.8945,2.8074,0.3391,474.7634,486.5344,482.3741
34.689,0.0012,2.8674,0.3813,459.5725,5.5344,473.3053
34.709,0.0852,3.0005,0.0674,438.1756,4.3664,486.9084
34.729,3.97,3.0349,3.9607,445.3817,484.5115,3.5725
34.749,3.8711,3.0371,0.0066,461.9389,474.0993,4.5496
34.769,3.8816,3.0542,0.0339,481.6031,477.3741,495.9924
34.789,0.0066,2.905,0.0759,484.855,475.1527,493.3359
34.809,3.9988,2.9753,0.0725,485.7252,476.6107,491.7863
34.829,3.918,3.032,0.1069,481.9848,474.9771,495.397
34.849,3.9951,2.9829,0.0334,482.3664,478.2138,495.0076
34.869,0.0007,2.9751,0.0447,489.3511,491.8855,496.9618
34.889,0.0476,2.981,0.0298,498.0763,0.3817,1.9695
34.909,3.9709,3.0129,0.0564,5.7023,6.5878,9.1221
34.929,3.8835,3.0254,0.1257,1.5267,3.2443,3.8779
34.949,3.9521,3.0269,0.0388,500.2596,7.0076,494.7481
34.969,3.9214,3.0493,0.0095,10.3893,13.5191,490.3893
34.989,3.928,3.0132,0.0652,17.1069,9.6565,479.1221
35.009,3.9722,3.01,0.1257,13.8168,1.6031,473.2901
35.03,0.0286,2.9895,0.196,0.7939,493.0306,477.9695
35.049,0.084,2.9824,0.1392,485.0763,498.3588,485.0993
35.069,0.0388,3.0305,0.0547,489.7099,28.8092,490.7328
35.089,3.9751,3.0527,0.0005,12.5344,55.3282,483.6718
35.109,0.0598,3.0317,0.0513,17.4504,43.0916,471.9084
35.129,0.0669,2.9739,0.1785,0.0305,2.458,493.6947
35.149,3.9568,2.9875,0.1045,494.6641,498.6718,492.1451
35.169,0.032,2.9849,0.0693,496.3664,497.3359,486.1069
35.189,0.0808,3.0261,0.0918,500.0611,500.1756,488.5573
35.209,0.0076,2.9968,0.0684,499.1832,496.9084,489.3511
35.229,0.1042,3.0088,0.0693,8.9084,470.458,490.7634
35.249,0.1621,3.0374,0.0024,16.2061,466.5725,3.687
35.269,0.0466,3.0083,0.0474,22.8702,495.5191,12.7099
35.289,0.0352,2.9849,0.1499,26.5878,499.5802,10.8702
35.309,0.041,2.9934,0.0911,26.4733,498.6031,7.9389
35.329,0.0942,3.0427,0.2139,28.916,500.2519,9.3664
35.349,0.0579,3.0317,0.1301,32.8473,5.3053,20.1756
35.369,0.0015,3.0244,0.2063,32.4504,2.2901,20.6031
35.389,3.9048,2.9888,0.1958,28.2443,0.9084,12.4809
35.409,0.0642,3.0403,0.2324,21.2595,500.1069,3.9084
35.429,0.0278,3.0432,0.2153,12.9313,3.4656,11.0611
35.449,3.9089,2.8923,0.2139,7.7634,499.4733,12.2061
35.469,3.9766,3.019,0.2253,5.7099,494.5802,4.6794
35.489,0.0911,3.0364,0.1804,4.0076,494.0076,5.9618
35.509,0.0791,2.9883,0.052,13.3282,496.7099,8.4122
35.529,3.9851,2.9658,0.156,29.0763,2.2824,8.5802
35.549,3.9548,3.0303,0.2236,35.916,499.5115,5.3969
35.569,3.9885,3.0168,0.2646,30.9618,484.7939,4.9618
35.589,0.0508,3.093,0.2373,34.6336,462.6336,3.8244
35.609,0.0339,2.9792,0.0906,53.0687,489.3283,10.084
35.629,0.0203,3.0261,0.2102,60.7786,3.1069,12.9695
35.649,3.9795,3.0515,0.333,76.1832,0.8397,11.0076
35.67,3.9773,3.0439,0.3738,69.5573,496.1221,6.374
35.689,3.999,3.1416,0.4009,76.5038,468.9008,10.5649
35.709,0.0427,3.1008,0.3289,94.374,445.9237,21.2443
35.729,3.9568,3.1338,0.3167,113.1756,447.5802,29.4275
35.749,0.0623,3.1367,0.4241,113.8321,449.1221,28.6947
35.769,0.009,3.1472,0.5647,115.4733,459.7023,24.4885
35.789,0.0493,3.198,0.5166,107.0,475.6947,16.2519
35.809,0.0422,3.2354,0.4312,115.1527,458.6336,30.1908
35.829,3.9312,3.1848,0.4001,141.1756,447.6336,36.313
35.849,0.0347,3.2805,0.5303,154.6794,455.3359,27.0611
35.869,3.9526,3.3293,0.6636,153.0763,484.9466,9.0458
35.889,0.104,3.406,0.707,154.8855,475.5649,7.4275
35.909,0.1001,3.427,0.7368,163.5725,480.1603,18.2061
35.929,3.9204,3.4465,0.8135,156.9695,5.1374,15.2443
35.949,0.0015,3.5344,0.8965,142.687,22.5573,5.855
35.969,3.9851,3.5542,0.9805,134.0458,13.6107,7.1603
35.989,0.022,3.5759,0.8552,119.7939,2.8473,12.1756
36.009,3.9141,3.6567,1.0603,111.5191,15.7863,22.0382
36.029,3.8577,3.7529,1.2429,78.229,22.0763,36.5802
36.049,0.0093,3.5967,1.158,28.9695,1.7863,40.7481
36.069,3.9797,3.55,0.8396,7.0611,496.9008,26.687
36.089,3.9348,3.6882,0.864,24.3282,488.6947,25.5878
36.109,3.6528,3.7832,1.2686,23.2672,464.8092,31.8855
36.129,3.9106,3.4109,0.9836,498.9466,461.8397,39.1908
36.149,0.0237,3.4685,0.8054,121.5878,8.8015,37.1603
36.169,0.0559,3.7644,0.9006,156.3282,29.1298,31.5267
36.189,0.0129,3.7732,1.23,94.0076,6.0,37.9771
36.209,0.0474,3.7305,0.9624,175.0458,2.6336,55.542
36.229,0.0654,3.8472,0.8135,155.0534,491.4886,41.0992
36.249,0.0017,3.8938,1.0979,90.7786,478.229,21.145
36.269,3.9226,3.988,1.1821,119.9237,491.8321,18.7328
36.289,3.8508,0.0725,1.1306,145.0229,23.6336,39.0611
36.31,0.0232,3.9929,0.8123,174.3511,26.2061,53.8244
36.329,3.9585,0.1145,0.8569,105.7252,7.4733,28.9695
36.349,3.8794,0.158,0.9573,79.313,14.8397,22.5038
36.369,3.7532,0.2302,1.0518,100.2443,55.2366,33.0992
36.389,3.8892,0.2178,0.9319,124.2901,74.9771,51.4122
36.409,3.9353,0.1978,0.8044,138.9237,69.1679,53.5878
36.429,3.8879,0.2859,0.7776,83.7481,31.0687,35.7328
36.449,3.7576,0.3569,0.9309,41.7939,20.9924,30.7939
36.469,3.8799,0.3467,0.9043,68.6641,59.2595,41.687
36.489,3.8594,0.3806,0.9395,95.0076,90.0687,42.1298
36.509,3.8438,0.3423,0.9602,85.1145,87.6641,28.084
36.529,3.7363,0.4539,0.9397,90.5267,57.9542,21.1756
36.549,3.7168,0.5056,0.8896,82.5191,70.2214,19.6641
36.569,3.8298,0.4939,1.0581,60.0229,60.7939,19.0687
36.589,3.7395,0.4907,0.9631,64.2977,54.9542,19.855
36.609,3.7061,0.5601,0.718,84.687,81.1908,23.6336
36.629,3.7358,0.5513,0.6765,75.0229,108.542,28.5267
36.649,3.729,0.5122,0.8835,46.1832,99.8244,31.6412
36.669,3.7004,0.5352,0.7751,67.8168,76.6412,19.9008
36.689,3.6965,0.6189,0.6189,92.1069,83.6412,10.3893
36.709,3.6116,0.6543,0.5471,84.3664,104.5038,16.6489
36.729,3.5698,0.6467,0.5806,68.0763,124.4504,25.3588
36.749,3.5596,0.6709,0.7463,48.9542,109.4428,24.0076
36.769,3.5435,0.6658,0.5708,85.1221,97.7328,23.0611
36.789,3.5144,0.7593,0.3491,110.2977,93.5954,22.6947
36.809,3.5288,0.8252,0.2903,63.6794,95.9313,22.6336
36.829,3.5862,0.8018,0.4951,40.2901,109.1679,29.6412
36.849,3.616,0.6985,0.5173,51.3817,98.2214,28.7634
36.869,3.4822,0.7991,0.3311,79.4122,84.6565,14.5344
36.889,3.5198,0.8413,0.2534,64.1069,91.2519,8.8702
36.909,3.4707,0.8379,0.335,49.2137,110.3893,13.313
36.929,3.5576,0.7717,0.3975,49.4809,88.7176,13.5954
36.95,3.4175,0.8623,0.2883,42.5954,52.8244,11.0229
36.969,3.4614,0.8359,0.2253,51.1145,80.9618,10.1221
36.989,3.4602,0.8628,0.2371,79.9847,122.7099,9.8626
37.009,3.5505,0.8105,0.2021,80.7786,100.8473,7.2824
37.029,3.3982,0.8762,0.092,46.0687,54.084,17.7176
37.049,3.4119,0.8862,0.071,22.458,39.7252,31.1221
37.069,3.5391,0.8372,0.1536,16.2595,50.9924,34.4733
37.089,3.5635,0.7871,0.1958,30.2061,58.0458,31.0534
37.109,3.5039,0.8518,0.0974,44.2748,28.5496,23.5878
37.129,3.5369,0.8354,3.9705,26.3817,9.8168,24.4046
37.149,3.4905,0.8914,0.0425,490.458,494.6412,27.4962
37.169,3.5957,0.7842,0.084,483.7557,15.0992,26.8321
37.189,3.6042,0.8042,0.0471,18.6641,20.9924,17.8855
37.209,3.4634,0.8989,0.0417,499.6412,8.7634,6.7786
37.229,3.4814,0.8894,0.0288,487.2672,2.6641,23.9389
37.249,3.4734,0.9072,0.0422,494.6794,7.0305,31.5649
37.269,3.5969,0.8726,0.064,489.687,14.9695,31.2672
37.289,3.657,0.8196,0.1091,494.8703,8.7557,21.1221
37.309,3.4707,0.9436,0.0479,488.6107,497.1451,14.5649
37.329,3.5869,0.8921,0.0281,496.9542,3.3511,20.5496
37.349,3.4973,0.9263,0.0498,485.1221,3.3969,15.1298
37.369,3.583,0.8474,0.0693,487.1908,2.9466,14.8855
37.389,3.5786,0.9221,0.0808,488.3588,493.0382,10.7557
37.409,3.6318,0.9021,0.0835,489.1756,491.2366,0.5725
37.429,3.5398,0.9407,0.1011,484.3511,490.3435,495.1527
37.449,3.5388,0.9258,0.0701,489.0076,491.1603,2.771
37.469,3.5989,0.9246,0.0798,494.4428,492.0611,4.8321
37.489,3.6265,0.8994,0.082,481.3741,483.6412,498.1069
37.509,3.5945,0.8887,0.1262,471.3664,469.313,486.3511
37.529,3.4819,0.9177,0.1025,454.6718,448.1679,484.6336
37.549,3.498,0.9492,0.0735,443.3588,418.7023,496.8626
37.569,3.6091,0.8948,0.0891,423.6947,407.4886,7.3664
37.59,3.6536,0.8384,0.218,398.1298,393.8397,496.7252
37.609,3.5964,0.8889,0.2546,384.0229,381.1298,483.8855
37.629,3.3577,1.0063,0.3052,376.0993,352.1374,467.8931
37.649,3.6404,0.825,0.3098,341.9542,319.4809,494.397
37.669,3.6672,0.8101,0.4783,320.8092,288.5878,30.6641
37.689,3.8896,0.7117,0.4768,313.2977,277.855,24.5573
37.709,3.9858,0.5933,0.6655,312.5725,286.3359,471.8855
37.729,3.3569,0.8533,0.8521,279.4656,259.9389,460.0153
37.749,3.7219,0.6497,0.616,317.6794,264.9008,11.2595
37.769,3.9802,0.6262,0.7019,371.8015,250.1374,45.1298
37.789,0.2422,0.5164,0.6477,308.771,250.1374,39.2977
37.809,0.2996,0.405,0.8582,285.0076,256.458,8.1221
37.829,0.1006,0.4258,1.0862,299.542,316.4656,477.7786
37.849,0.1006,0.3921,1.0122,345.4275,387.1298,481.8092
37.869,0.1785,0.3274,0.8159,477.4122,401.9771,8.1298
37.889,0.2791,0.4016,0.7776,455.2366,379.1374,13.3588
37.909,0.3528,0.3145,0.9241,379.5191,366.4733,9.2977
37.929,0.4712,0.1826,0.9087,414.7939,396.7481,492.7176
37.949,0.4417,0.2468,0.8386,457.6107,432.2443,483.687
37.969,0.3674,0.2546,0.8826,462.3588,481.3893,479.8168
37.989,0.322,0.2212,0.9858,446.3664,469.6031,478.3511
38.009,0.3418,0.2214,0.9644,441.7939,442.8321,480.9618
38.029,0.3728,0.2139,0.8594,461.2596,433.7481,487.7863
38.049,0.4536,0.2175,0.7913,472.6107,455.397,487.2825
38.069,0.4568,0.1914,0.9048,459.5191,487.6489,482.6107
38.089,0.406,0.1487,0.9885,465.6412,1.9466,475.7939
38.109,0.333,0.2114,0.9463,481.6641,467.8703,477.8931
38.129,0.2969,0.2505,0.8933,454.6412,427.5649,486.4809
38.149,0.4189,0.2146,0.8367,448.0153,426.4809,496.687
38.169,0.5088,0.1606,0.8333,464.0458,454.6183,0.4885
38.189,0.5476,0.1257,0.865,464.9389,466.8473,494.2901
38.209,0.4775,0.1709,0.8948,460.4656,452.7557,490.6183
38.23,0.4368,0.1753,0.8423,451.2061,415.8703,496.6947
38.249,0.4468,0.177,0.7649,436.6489,374.6336,6.9618
38.269,0.6538,0.0884,0.6895,439.8703,385.7023,10.3969
38.289,0.7122,0.0461,0.7441,435.8473,404.4656,3.916
38.309,0.6113,0.0437,0.8503,412.1451,376.0458,494.3206
38.329,0.5686,0.0537,0.8899,419.0916,361.3359,497.3741
38.349,0.6631,0.0261,0.6938,468.0611,385.5038,499.8321
38.369,0.79,0.0583,0.5435,489.2443,414.458,9.2443
38.389,0.8113,0.0396,0.6343,453.0687,404.9542,15.1908
38.409,0.7446,0.0227,0.7561,413.916,404.7252,14.1527
38.429,0.7637,3.9211,0.634,456.1451,427.1679,12.7405
38.449,0.7876,3.9939,0.5542,493.2443,424.4733,18.458
38.469,0.8086,3.9771,0.5857,462.9771,403.8397,22.0229
38.489,0.8826,3.9204,0.5967,443.687,405.3359,15.0916
38.509,0.8813,0.0002,0.4966,482.6183,439.6947,12.6336
38.529,0.9043,3.9534,0.4468,499.9008,468.9313,16.0153
38.549,0.9111,3.9214,0.4463,487.2672,458.7634,14.9008
38.569,0.9463,3.9199,0.5222,463.6641,442.0611,2.7099
38.589,0.9241,3.9385,0.489,473.3053,454.313,496.3435
38.609,0.8992,3.9768,0.4397,499.5954,485.0993,496.4809
38.629,0.9109,3.9539,0.3752,13.2672,15.7939,3.7786
38.649,0.9131,3.9448,0.4539,1.8321,492.0534,6.3053
38.669,0.9089,3.9177,0.4705,487.1069,485.5496,4.3893
38.689,0.9072,3.9263,0.4468,496.6031,0.1603,499.1756
38.709,0.9114,3.95,0.4226,7.5725,17.8931,498.3817
38.729,0.8936,3.9497,0.4192,3.7939,17.8092,3.0687
38.749,0.8901,3.9258,0.4856,493.2138,6.0534,5.4733
38.769,0.8523,3.926,0.4907,484.8321,4.4809,3.7634
38.789,0.854,3.9314,0.467,4.9313,31.2977,2.6412
38.809,0.8953,3.9495,0.469,19.6718,56.8321,5.6336
38.829,0.8877,3.8948,0.5134,17.1603,72.2672,4.4504
38.849,0.8525,3.9202,0.5466,499.8855,28.2748,1.8931
38.87,0.8342,3.9358,0.5403,487.9466,5.1908,5.1221
38.889,0.8074,3.9324,0.5054,499.397,24.8931,8.3511
38.909,0.8433,3.9355,0.4985,9.9847,26.3893,6.4656
38.929,0.8325,3.9272,0.5359,0.2443,36.1145,2.7481
38.949,0.8494,3.8953,0.6228,1.4122,54.5115,499.1145
38.969,0.8347,3.9038,0.5793,20.9542,42.4656,495.2748
38.989,0.7385,3.9587,0.512,26.8244,49.9847,494.2138
39.009,0.8777,3.9031,0.5002,33.2824,45.5573,492.7786
39.029,0.8811,3.9377,0.6528,491.855,499.2443,479.7939
39.049,0.7424,3.9697,0.6624,473.6031,482.1603,471.7634
39.069,0.6946,3.988,0.573,10.0687,490.8855,478.2672
39.089,0.7651,0.0361,0.5107,26.7252,2.084,484.1756
39.109,0.8281,3.9912,0.5334,10.2901,490.1374,494.5878
39.129,0.8113,3.9619,0.6223,477.6336,461.7557,490.2061
39.149,0.7915,3.9688,0.5605,482.3511,465.0993,481.4733
39.169,0.7761,0.0049,0.5447,497.3588,450.7405,480.1374
39.189,0.8181,0.0693,0.5327,479.916,468.7328,484.0076
39.209,0.863,0.0459,0.6008,491.2214,24.4733,5.1603
39.229,0.8899,3.9607,0.6167,19.7328,85.6107,8.2672
39.249,0.7744,3.9937,0.6433,37.5725,140.3588,493.6183
39.269,0.76,0.0535,0.6545,39.4962,217.4427,482.4504
39.289,0.6926,0.0671,0.7622,72.5649,250.1298,485.2596
39.309,0.7415,0.021,0.8533,99.2061,250.1298,498.9695
39.329,0.636,3.98,0.8748,108.542,250.1298,473.4733
39.349,0.4001,0.1445,0.8894,95.6718,250.1298,445.2214
39.369,0.2239,0.208,0.7703,73.687,250.1298,453.3588
39.389,0.0603,0.2642,0.7935,31.9084,250.1298,452.1298
39.409,3.8789,0.2349,0.9285,2.9008,250.1298,465.1527
39.429,3.7676,0.0886,1.0217,491.687,250.1298,470.8779
39.449,3.7197,0.0757,1.0012,10.2824,250.1298,468.916
39.469,3.5815,0.197,0.8782,41.084,250.1298,469.7176
39.489,3.363,0.1865,0.6504,65.6107,250.1298,481.2443
39.51,3.2732,0.2356,0.5791,36.7481,250.1298,475.7863
39.529,3.1973,0.188,0.5623,2.1985,250.1298,475.9008
39.549,3.1602,0.1335,0.5691,8.8626,250.1298,485.084
39.569,3.1802,0.1394,0.5669,22.542,250.1298,486.8703
39.589,3.0759,0.2073,0.3276,37.771,217.3206,483.4122
39.609,2.9373,0.2249,0.1626,45.4275,153.7481,488.3588
39.629,2.9656,0.2227,0.2705,497.3206,140.6488,488.3359
39.649,3.0691,0.1484,0.2813,476.4428,145.4504,488.3206
39.669,2.9846,0.198,0.252,9.9237,136.8244,486.4733
39.689,2.938,0.2075,0.1643,16.2443,113.5115,495.0534
39.709,3.043,0.1921,0.0532,12.3511,94.5802,0.0611
39.729,3.0159,0.2192,0.0803,0.5954,85.1985,494.6412
39.749,3.0479,0.2095,0.1145,494.0382,101.1145,481.2061
39.769,3.0166,0.1729,0.0994,3.1985,100.2443,478.2825
39.789,3.0442,0.2185,0.062,17.7557,85.2366,483.5725
39.809,3.0227,0.1978,3.9756,20.771,66.3435,488.9237
39.829,3.0991,0.1733,0.0178,9.0458,51.5191,488.0458
39.849,3.1047,0.1135,3.9946,498.1985,32.6718,473.855
39.869,3.0349,0.1572,3.9663,13.4809,16.0534,465.9084
39.889,2.9929,0.1301,3.9456,26.6489,494.4962,476.1221
39.909,3.0791,0.146,3.949,8.7328,489.229,475.9924
39.929,3.0737,0.0745,3.9326,0.1298,484.0687,470.458
39.949,3.0107,0.115,3.9468,2.626,464.2825,459.0916
39.969,2.9412,0.0471,3.8892,4.7099,454.2366,468.4199
39.989,3.0571,0.0847,3.9021,2.0,495.542,471.7023
40.009,2.9958,0.0693,3.9104,1.7786,20.9008,467.9618
40.029,2.9785,0.0796,3.9873,492.2901,1.9924,471.6107
40.049,2.8557,0.0576,3.9417,483.916,472.5191,478.3893
40.069,2.968,0.0295,3.9312,493.7557,480.0611,486.3206
40.089,2.8582,0.0591,3.9226,497.3511,19.3588,483.2061
40.109,2.9336,0.0781,3.9602,489.3435,20.0458,495.3741
40.129,2.9927,0.032,3.9558,486.8321,3.8015,11.4275
40.15,3.0667,0.0598,3.9941,488.5878,485.3283,8.313
40.169,3.0349,0.0344,3.9563,485.7481,480.771,5.1985
40.189,3.0134,0.0315,3.9521,488.4656,1.3435,499.2519
40.209,3.0005,0.0403,3.9636,493.5649,15.4046,0.0458
40.229,3.0154,0.0522,3.989,492.9313,6.0153,2.8397
40.249,3.0107,0.0415,3.9827,492.771,489.7786,5.458
40.269,3.0325,0.0356,3.9565,497.2596,486.9237,5.5267
40.289,3.0112,0.0552,3.9688,495.8244,491.4275,2.5573
40.309,2.9805,0.0505,3.9778,491.8015,3.0763,0.916
40.329,2.9463,0.0303,0.0105,492.626,6.7939,2.1832
40.349,2.9949,0.0286,3.9871,499.2596,8.2519,5.2366
40.369,3.0173,0.0552,3.9563,6.5344,4.2519,6.1145
40.389,3.0039,0.0615,3.9292,0.9466,496.7786,5.5954
40.409,2.9849,0.0457,3.9609,493.1985,6.9847,3.8855
40.429,2.9788,0.0457,3.9719,493.6947,4.0687,5.2366
40.449,3.0068,0.0491,3.969,499.0306,7.0611,7.3282
40.469,3.0369,0.0356,3.9739,0.687,4.8702,5.4885
40.489,2.9763,0.0569,3.9368,1.9466,497.3511,3.5267
40.509,3.0,0.0659,3.9526,495.5115,498.7634,4.5954
40.529,3.0256,0.0649,3.9617,497.4351,491.4428,4.4351
40.549,3.0127,0.0508,3.9636,497.5344,482.9237,5.5802
40.569,2.9756,0.0469,3.9563,497.2061,494.1679,4.0687
40.589,2.978,0.0508,3.9756,496.1603,1.1908,5.7176
40.609,2.9875,0.062,3.9609,494.2519,2.5573,5.4122
40.629,3.0537,0.0735,3.9661,499.2443,0.9847,4.8168
40.649,2.988,0.0889,3.9685,495.3435,493.5038,0.6489
40.669,2.9771,0.0623,3.9897,491.2596,497.7786,2.855
40.689,2.9841,0.0596,3.9775,494.1679,1.9542,3.9237
40.709,3.0391,0.0596,3.9573,500.0229,5.0229,4.8473
40.729,3.0217,0.0754,3.9617,499.6565,499.6565,0.9695
40.749,2.9924,0.074,3.9717,495.6641,495.2138,499.6031
40.769,2.9641,0.0549,3.9829,491.229,495.6031,1.0
40.79,3.002,0.0591,3.9731,495.6412,1.3817,2.3206
40.809,3.0225,0.0652,3.9612,498.4275,1.9847,2.6412
40.829,3.0164,0.0588,3.9731,495.3893,498.4504,1.2977
40.849,2.9849,0.0632,3.9768,493.9618,499.3053,0.7863
40.869,2.9902,0.0654,3.9951,495.3206,1.5496,3.3588
40.889,2.9956,0.0571,3.9707,495.2214,2.6412,4.6565
40.909,3.0132,0.0798,3.9734,497.916,0.8244,5.5802
40.929,3.0208,0.0693,3.9568,495.8321,499.7023,3.2443
40.949,2.9988,0.0762,3.9807,496.3511,499.916,0.4733
40.969,2.989,0.0647,3.968,493.4656,0.229,1.0763
40.989,2.9863,0.0671,3.9692,496.0229,499.5878,2.4809
41.009,3.0059,0.0703,3.9741,494.4122,495.7099,4.4122
41.029,3.0215,0.053,3.9839,490.5344,492.8703,4.2901
41.049,3.0327,0.0588,3.9829,493.4428,499.4504,2.9466
41.069,3.0015,0.0806,3.9854,499.5496,7.1298,1.9084
41.089,2.9683,0.0986,3.9897,498.5191,1.7099,4.2214
41.109,3.0002,0.0818,3.9875,498.4428,5.7863,6.6718
41.129,2.9966,0.0942,3.9666,1.8015,5.3206,5.6031
41.149,3.0317,0.095,3.9468,2.6489,3.9466,5.0916
41.169,2.9968,0.0957,3.9431,0.5496,498.1985,1.0076
41.189,2.9966,0.0916,3.9604,494.3817,1.4351,0.542
41.209,2.9949,0.0715,3.9895,492.6107,3.5038,0.6565
41.229,2.9839,0.0728,3.9749,500.1069,3.6107,3.4962
41.249,3.0244,0.0779,3.9346,5.5649,497.6641,6.5649
41.269,3.0044,0.0701,3.9431,0.1603,494.0916,4.9084
41.289,3.0188,0.0513,3.9668,497.3664,484.5496,0.9924
41.309,2.9868,0.0894,3.9912,5.7557,481.1832,500.1985
41.329,2.989,0.0679,3.9905,12.6947,478.6947,2.313
41.349,3.0454,0.0911,3.9783,17.3893,481.5573,1.916
41.369,3.0767,0.0901,3.9766,15.4504,14.5725,497.4046
41.389,2.8909,0.0652,3.9075,489.0306,498.5115,487.0763
41.409,2.99,0.0632,3.9736,488.8626,492.6641,0.9237
41.43,3.0457,0.0791,3.9951,490.084,496.3359,497.3283
41.449,3.0146,0.0864,0.0173,490.397,494.0,500.084
41.469,3.0159,0.0686,3.989,496.6641,494.3741,1.5649
41.489,2.9714,0.0745,0.0022,500.2443,3.8702,498.2366
41.509,2.9714,0.0872,0.0256,494.2748,11.4885,498.1679
41.529,2.9978,0.0664,0.0022,492.2596,8.5191,3.5878
41.549,3.0356,0.0613,3.9658,3.3969,2.7023,5.7176
41.569,3.0181,0.0667,3.9688,2.1756,1.5115,1.2519
41.589,3.0024,0.0881,3.9846,490.5267,6.9084,495.2138
41.609,2.9727,0.0874,0.0073,476.3359,4.9466,493.4504
41.629,2.998,0.0601,3.9958,478.8092,5.4351,496.4809
41.649,3.0225,0.0586,3.9951,495.6412,5.4733,499.0
41.669,3.0002,0.061,3.988,498.9466,497.2061,497.626
41.689,2.9492,0.0742,3.9641,496.4428,9.5344,0.5191
41.709,3.0098,0.0571,3.9832,496.2138,21.8626,6.6947
41.729,3.0227,0.061,3.9861,494.2214,26.6641,6.313
41.749,3.0159,0.0652,3.9634,492.8626,19.5114,8.0992
41.769,3.0132,0.0598,3.9185,10.6336,15.0458,8.4733
41.789,2.9993,0.0803,3.9343,20.9695,21.9771,6.4962
41.809,3.0122,0.0671,3.9443,13.6183,30.5344,4.8855
41.829,2.9729,0.1089,3.9717,496.084,17.0229,6.0382
41.849,2.9814,0.0671,3.8762,498.313,8.8168,5.6412
41.869,3.0396,0.0947,3.9097,5.5496,490.7557,5.8473
41.889,3.0032,0.1152,3.8938,498.9084,5.5649,3.2443
41.909,3.0027,0.0764,3.9287,475.3283,3.0076,499.9542
41.929,2.9885,0.0745,3.9622,469.5878,499.3435,498.2138
41.949,3.0007,0.0474,3.9158,483.3817,2.1603,499.1832
41.969,2.9763,0.1021,3.9475,494.3053,2.1756,1.1908
41.989,2.9949,0.0786,3.9294,493.5496,499.6947,7.4656
42.009,3.0215,0.0752,3.9138,496.2366,2.0611,8.687
42.029,3.0205,0.0925,3.929,496.6336,2.1298,6.1145
42.049,3.0234,0.0806,3.9299,496.4199,498.1679,6.6947
42.07,2.9819,0.0767,3.9265,498.8092,493.4886,5.7939
42.089,2.9819,0.0979,3.9297,499.397,491.3893,6.4733
42.109,3.0007,0.0864,3.9326,495.626,491.7405,8.771
42.129,3.0271,0.0942,3.9331,487.5878,2.084,4.3206
42.149,3.0339,0.0837,3.9265,492.7023,0.0,0.9313
42.169,3.0037,0.0972,3.9526,496.0993,0.0076,0.5496
42.189,2.9944,0.0891,3.9434,497.5267,499.3741,0.9313
42.209,2.9841,0.0815,3.918,2.6718,497.3053,0.458
42.229,3.0037,0.0959,3.9314,3.0382,0.0992,499.4275
42.249,3.0112,0.1074,3.9268,499.1221,1.1908,497.9924
42.269,3.0242,0.0977,3.9316,494.6107,1.9771,499.0916
42.289,3.0254,0.0847,3.9402,494.0458,499.542,498.4275
42.309,2.9812,0.0991,3.9258,499.0306,493.1527,497.313
42.329,2.9763,0.0896,3.9207,498.7557,495.3435,498.2825
42.349,3.0125,0.0916,3.9309,499.458,5.3206,499.3359
42.369,3.033,0.1006,3.9795,495.9237,12.1756,498.2138
42.389,2.9983,0.0771,3.9414,496.542,6.3664,498.1908
42.409,2.998,0.0771,3.9116,2.9771,500.2138,500.0687
42.429,2.98,0.0732,3.9033,498.9237,0.916,499.0458
42.449,2.9949,0.0845,3.9336,491.3283,3.1908,496.4809
42.469,3.0327,0.082,3.9565,494.5038,4.8473,497.5344
42.489,2.9946,0.0859,3.9199,499.8015,5.084,498.2061
42.509,3.0139,0.0925,3.9395,499.7023,2.9237,0.7405
42.529,2.9971,0.0864,3.9414,496.4962,495.4428,497.0229
42.549,2.9861,0.0957,3.9248,497.3283,479.5038,494.6412
42.569,3.0081,0.064,3.9375,2.9847,481.7023,496.5573
42.589,2.999,0.0762,3.9448,4.084,487.7405,495.9008
42.609,2.9966,0.0596,3.9424,498.2061,479.4122,496.9848
42.629,3.0112,0.0759,3.9482,494.4962,459.0458,493.9084
42.649,3.0095,0.0359,3.9673,492.5496,445.5878,493.458
42.669,2.9944,0.0571,0.0396,489.0611,426.9466,486.916
42.689,2.9543,0.0442,0.0544,485.6183,391.2672,483.3283
42.71,2.9629,0.0579,0.0479,494.0382,385.313,490.1985
42.729,2.9841,0.0605,0.0593,494.8397,429.1985,499.4809
42.749,3.03,0.0303,0.1169,493.7099,480.7405,6.3282
42.769,3.0239,0.0437,0.1555,493.1985,3.6794,6.6336
42.789,3.0415,0.0591,0.1755,496.4275,489.5038,499.6412
42.809,3.0251,0.0464,0.1758,496.916,466.0458,497.2977
42.829,3.0227,0.0559,0.1819,4.4198,443.458,496.4428
42.849,3.0234,0.0632,0.1589,5.8779,450.626,0.374
